EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Other, Other, Timestamp, Other, Other, Other, Other, Other, Other, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Marker Channel, Timestamp (Formatted)
0.0, 0.0, 28.92485480627179, 46.58092780687157, 69.4729887227603, 95.3534059161571, 145.55714179682315, 334.23898918688235, 328.66762270270414, 473.0708320516683, 533.4900610778186, 552.1876666034842, 603.2840770787054, 541.014787060308, 550.9348484700146, 401.39532861993314, 522.9778069721236, 0.9702530441199341, 0.9482988940254845, 0.9337720832750879, 0.9595166773257789, 0.8848992867617683, 0.9982714396261091, 0.9207889900909286, 465.26725099876234, 240127.33395425018, 36.600912060324326, 1016.1682344460079, 967.877784957141, 81.045160611053, 1.7759965216622195E9, 0.0, 2026-04-12 20:22:01.679
0.0, 0.0, 35.599727814852244, 58.10778758018184, 93.25252210406731, 133.35980166412338, 161.45865433366023, 309.3749026604146, 306.846597609963, 307.5441386386336, 260.3269787060204, 173.0497018548436, 117.10532444453972, 34.24066324256876, -155.86007822170654, -94.22509170102995, 45.03420328504103, 0.9199210234678347, 0.8152940496028269, 0.8801614319812423, 0.8651194107713718, 0.8547990586196954, 0.938602728781882, 1.0774420829219993, 464.9375629232396, 262112.24942264656, 36.594701752689474, 921.9648688354088, 905.5962492520902, 92.12138184119716, 1.7759965216671343E9, 0.0, 2026-04-12 20:22:01.679
0.0, 0.0, 38.99770138643618, 73.86247269895576, 103.84649615768804, 126.53118619566544, 112.36862481181595, 91.97690149535602, 58.794508539824776, 45.57451237271128, 1.1713822880745965, -9.400114202939093, -71.20736038635334, -54.65148313084694, 80.15576445349537, 166.74927445530338, 320.5536019981258, 0.9346784147286477, 0.8847271301783638, 0.8841035462592705, 0.8166138046554094, 0.9698171212852565, 0.908707318643771, 1.0595181126147493, 547.8060654622562, 245059.126240002, 36.59507304117167, 977.2167108180967, 1090.6129670891817, 97.63778777748976, 1.7759965216712348E9, 0.0, 2026-04-12 20:22:01.679
0.0, 0.0, 44.37265894812113, 75.39442036299076, 79.73315189354113, 78.82286199199636, 49.17816092065428, -11.078649214730817, -29.298570254637198, -32.26169738743461, 13.815300308197692, 87.30163484036, 169.94751345211645, 190.9713159685225, 308.0285741638402, 459.53147048301736, 351.45543120170584, 0.8898664429568756, 0.9090819860294007, 0.8088616369152929, 0.9349300946999387, 0.955052087878209, 0.9315367616884135, 1.0111336915557345, 521.2374544071386, 250062.63276202054, 36.59952817439332, 1060.7820869762904, 919.2840212928073, 84.62909437932987, 1.775996521674258E9, 0.0, 2026-04-12 20:22:01.679
0.0, 0.0, 46.86214823356052, 63.49545626456077, 66.33684836368509, 32.60107923238056, -19.22397042744406, -51.59070027960419, -40.1673021229672, 71.40738524216447, 159.3092594779507, 185.89309685287, 229.52178562775987, 188.87009529752288, 133.0158852043365, 59.649087599070256, 75.50984933733386, 0.8351347957380356, 0.9470054921936867, 0.9296903440982548, 0.8880384893198006, 0.9934377591618636, 0.8392957331226245, 0.9586873100328009, 548.9327462079026, 264759.5744339982, 36.59070346472748, 995.7171673447399, 987.6103458337341, 89.70675559536879, 1.7759965216782243E9, 0.0, 2026-04-12 20:22:01.708
0.0, 0.0, 48.56360676890214, 57.283970013013075, 38.517398608429005, 5.7948531272196036, -37.9002818020965, -1.439412795177347, 93.05129848534916, 167.68992578687363, 256.0766573524344, 221.59813319880618, 78.8946445648227, 67.72156405599203, -67.77634703155417, 72.52257891401631, 230.20602812216737, 0.9175809278784016, 0.8215358295299182, 0.8886399732964052, 0.9862621117966327, 0.8886073991775395, 0.9788589724543987, 0.9281824262145528, 479.56655392097053, 247136.20056729336, 36.60809320838661, 982.34425007598, 1020.4858155050789, 86.5605815739524, 1.775996521682708E9, 0.0, 2026-04-12 20:22:01.708
0.0, 0.0, 45.874979414479, 45.326113659586085, 15.149905287455368, -28.186209768887196, -8.591707692748429, 87.42720743883852, 201.5247001532365, 165.6695916005561, 125.37954069904924, 23.62752477004568, 21.70112853777701, -16.143689059328324, 221.52994291086515, 252.07464195385734, 254.9864580399753, 0.8717700300262531, 0.9724113443546601, 0.8792569898999133, 0.898286627531778, 0.9574348334203558, 0.9978645727679573, 0.9748931738659579, 539.5588361571837, 238481.0738977564, 36.60926326904772, 981.0109152585791, 971.5094539857337, 88.89038004008937, 1.7759965216867416E9, 0.0, 2026-04-12 20:22:01.708
0.0, 0.0, 45.75539635525357, 31.106552361773133, -14.660143795870262, -7.90818602784131, 59.8644198622738, 174.69669988890683, 187.95087989852624, 87.7313056751871, -10.107834305277677, -1.6906873706878685, 129.7082926293763, 245.25785681355174, 288.96974442068705, 142.77513765021703, -121.62047273024587, 0.9010402282890958, 0.845992081335525, 0.8397570491071141, 0.9309447856084944, 0.8424996624204869, 0.9318093034828759, 1.0569298494531796, 462.17075558568513, 272261.103912322, 36.59624781976737, 1060.9485175489733, 982.2952892061674, 98.30245170230812, 1.775996521690704E9, 0.0, 2026-04-12 20:22:01.708
0.0, 0.0, 40.29983680521799, 13.526940763783212, -25.830377217128998, 23.32743667826192, 127.85996803540604, 131.00794594304438, 83.18499979063806, -76.82931244290165, -19.043954032371474, 154.38975933663158, 383.0254984546646, 231.48472759207482, 85.6376989173408, -57.24286186359885, 159.37904009834804, 0.9052226194007386, 0.9569977229163568, 0.9032989637668455, 0.8642488704862473, 0.8208265607142063, 0.8178275154368831, 1.0628338387287712, 473.873316772072, 274465.3577416116, 36.59456661648374, 1047.271321342859, 1009.9406611423583, 94.99525244242001, 1.7759965216942694E9, 0.0, 2026-04-12 20:22:01.708
0.0, 0.0, 36.90482579454705, 4.863484583825905, -8.24782921484919, 61.404417626626, 129.93410735408128, 112.22303120600532, -42.48929553562519, -30.860171350440723, 140.935665785637, 255.98380869729348, 132.36797040894183, 33.549378966290774, -18.758507232465263, 388.25808691829883, 318.622417089157, 0.9717450836053741, 0.816592681094182, 0.8722083712099875, 0.9653881574975153, 0.977985822708514, 0.9378752832138645, 0.9134250878858976, 454.67341603894323, 229475.826299176, 36.5903567299936, 936.6689394217566, 924.7377044100855, 88.48580237524695, 1.7759965216979797E9, 0.0, 2026-04-12 20:22:01.708
